EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP
523144.000000,-1641890.139645,-3664877.605615,4939968.738447,-0.900354,0.958489,1.197602,1.533933,1.690118
523145.000000,-1641889.930753,-3664877.470706,4939968.248163,-0.620756,0.958469,1.197562,1.533890,1.690064
523147.000000,-1641889.879550,-3664877.379153,4939968.126615,-0.413481,0.958429,1.197483,1.533803,1.689956
523148.000000,-1641889.975660,-3664877.389680,4939968.135308,-0.506892,0.958409,1.197443,1.533759,1.689901
523149.000000,-1641889.701204,-3664877.064517,4939967.827479,-0.235306,0.958389,1.197403,1.533716,1.689847
523150.000000,-1641889.820908,-3664877.303544,4939968.569262,-0.538933,0.958369,1.197363,1.533672,1.689792
523152.000000,-1641889.709810,-3664877.356270,4939968.078461,-0.521652,0.958328,1.197283,1.533584,1.689683
523153.000000,-1641890.048454,-3664877.246050,4939968.281314,-0.501773,0.958308,1.197243,1.533540,1.689628
523154.000000,-1641889.842098,-3664877.243280,4939968.053528,-0.345175,0.958288,1.197203,1.533496,1.689573
523155.000000,-1641889.830466,-3664877.699454,4939968.355463,-0.846728,0.958268,1.197162,1.533452,1.689518
523157.000000,-1641889.840444,-3664877.390436,4939968.028385,-0.468242,0.958227,1.197081,1.533363,1.689407
523158.000000,-1641890.018344,-3664877.793175,4939968.688678,-0.965467,0.958207,1.197041,1.533319,1.689352
523159.000000,-1641889.686785,-3664877.258726,4939967.815915,-0.388545,0.958187,1.197000,1.533275,1.689296
523160.000000,-1641890.124028,-3664877.552682,4939968.265642,-0.605110,0.958166,1.196959,1.533230,1.689241
523162.000000,-1641890.338371,-3664877.645096,4939968.756009,-0.941775,0.958126,1.196877,1.533141,1.689129
523163.000000,-1641889.928624,-3664877.439199,4939968.706149,-0.849741,0.958105,1.196836,1.533096,1.689074
523164.000000,-1641889.790297,-3664877.410399,4939968.157777,-0.569514,0.958085,1.196795,1.533051,1.689018
523166.000000,-1641889.844018,-3664877.506675,4939968.397522,-0.675403,0.958044,1.196713,1.532961,1.688906
523167.000000,-1641890.071103,-3664877.539263,4939968.815388,-0.929467,0.958024,1.196671,1.532916,1.688849
523168.000000,-1641889.823324,-3664877.297770,4939968.244996,-0.531243,0.958003,1.196630,1.532871,1.688793
523169.000000,-1641889.843210,-3664877.383968,4939968.209200,-0.430679,0.957982,1.196588,1.532826,1.688737
523171.000000,-1641890.033174,-3664877.199742,4939968.399516,-0.447838,0.957941,1.196505,1.532735,1.688624
523172.000000,-1641889.876730,-3664877.458425,4939968.370864,-0.653845,0.957921,1.196463,1.532689,1.688567
523173.000000,-1641889.767950,-3664877.091004,4939967.793108,-0.281326,0.957900,1.196421,1.532644,1.688510
523174.000000,-1641889.694121,-3664877.246246,4939968.754563,-0.454525,0.957879,1.196379,1.532598,1.688453
523176.000000,-1641889.776006,-3664877.159903,4939968.178863,-0.429385,0.957838,1.196295,1.532506,1.688339
523177.000000,-1641889.697098,-3664877.336465,4939968.290334,-0.520923,0.957817,1.196253,1.532461,1.688282
523178.000000,-1641889.648100,-3664877.151202,4939968.463134,-0.377146,0.957797,1.196211,1.532415,1.688225
523179.000000,-1641889.899988,-3664877.097969,4939967.771446,-0.270356,0.957776,1.196168,1.532368,1.688167
523181.000000,-1641889.439015,-3664877.384470,4939968.163590,-0.305677,0.957734,1.196083,1.532276,1.688052
523182.000000,-1641890.034756,-3664877.392365,4939968.596222,-0.679704,0.957713,1.196041,1.532230,1.687995
523183.000000,-1641889.715825,-3664877.600574,4939968.354628,-0.667878,0.957693,1.195998,1.532183,1.687937
523185.000000,-1641889.767082,-3664877.131320,4939968.242052,-0.430422,0.957651,1.195912,1.532090,1.687821
523186.000000,-1641890.081620,-3664877.788017,4939968.729063,-0.914597,0.957630,1.195869,1.532044,1.687763
523187.000000,-1641889.875006,-3664877.854407,4939968.685670,-0.995440,0.957609,1.195826,1.531997,1.687705
523188.000000,-1641889.521072,-3664877.038510,4939967.515190,0.012888,0.957588,1.195783,1.531950,1.687647
523190.000000,-1641889.645818,-3664877.108822,4939968.193520,-0.318688,0.957546,1.195696,1.531856,1.687531
523191.000000,-1641889.963578,-3664877.083111,4939968.700399,-0.532608,0.957525,1.195653,1.531809,1.687472
523192.000000,-1641889.581551,-3664877.368494,4939968.327023,-0.569408,0.957504,1.195609,1.531762,1.687414
523193.000000,-1641889.870997,-3664877.486613,4939967.904864,-0.563661,0.957483,1.195566,1.531715,1.687355
523195.000000,-1641889.647839,-3664877.207351,4939967.840123,-0.057148,0.957440,1.195478,1.531620,1.687237
523196.000000,-1641889.378795,-3664877.463614,4939967.861243,-0.455271,0.957419,1.195435,1.531573,1.687178
523197.000000,-1641889.679378,-3664877.688201,4939968.202757,-0.620167,0.957398,1.195391,1.531525,1.687119
523198.000000,-1641889.487254,-3664877.504162,4939968.159984,-0.477468,0.957377,1.195347,1.531478,1.687060
523200.000000,-1641889.893864,-3664877.385370,4939967.949279,-0.269073,0.957334,1.195258,1.531382,1.686942
523201.000000,-1641889.766246,-3664877.335478,4939968.359091,-0.350522,0.957313,1.195214,1.531335,1.686882
523202.000000,-1641889.702961,-3664877.391639,4939968.070172,-0.458307,0.957292,1.195170,1.531287,1.686823
523205.000000,-1641889.659059,-3664877.733644,4939968.047163,-0.699152,0.957228,1.195036,1.531142,1.686644
523206.000000,-1641889.608952,-3664877.792081,4939967.893772,-0.493033,0.957206,1.194992,1.531094,1.686584
523207.000000,-1641889.573299,-3664877.387127,4939967.986690,-0.300195,0.957185,1.194947,1.531046,1.686524
523209.000000,-1641889.768887,-3664877.982970,4939968.003343,-0.761578,0.957142,1.194857,1.530949,1.686404
523210.000000,-1641889.850392,-3664877.437831,4939968.169634,-0.474940,0.957121,1.194812,1.530900,1.686344
523211.000000,-1641889.874317,-3664877.671805,4939968.449693,-0.773366,0.957099,1.194767,1.530852,1.686283
523212.000000,-1641889.942149,-3664877.418338,4939968.071279,-0.574756,0.957078,1.194722,1.530803,1.686223
523214.000000,-1641889.764078,-3664877.116882,4939968.025021,-0.445950,0.957035,1.194631,1.530705,1.686102
523215.000000,-1641889.876656,-3664877.447546,4939968.438837,-0.844892,0.957013,1.194586,1.530656,1.686041
523216.000000,-1641889.555850,-3664877.342824,4939967.754867,-0.268378,0.956991,1.194540,1.530607,1.685980
523217.000000,-1641889.344899,-3664877.578267,4939968.253464,-0.569463,0.956970,1.194495,1.530558,1.685919
523219.000000,-1641889.630976,-3664877.612636,4939968.464154,-0.750847,0.956926,1.194403,1.530460,1.685797
523220.000000,-1641889.631755,-3664877.491100,4939968.464587,-0.660869,0.956905,1.194357,1.530410,1.685736
523221.000000,-1641889.519649,-3664877.392773,4939968.072702,-0.409715,0.956883,1.194312,1.530361,1.685675
523224.000000,-1641889.496928,-3664877.465678,4939967.836787,-0.263898,0.956817,1.194173,1.530212,1.685491
523225.000000,-1641889.756501,-3664877.281094,4939967.661445,-0.152585,0.956796,1.194127,1.530163,1.685429
523226.000000,-1641889.772116,-3664877.803484,4939968.226508,-0.766352,0.956774,1.194081,1.530113,1.685367
523228.000000,-1641889.885405,-3664877.252102,4939968.478356,-0.526388,0.956730,1.193988,1.530013,1.685244
523229.000000,-1641889.449078,-3664877.261733,4939967.777558,-0.191517,0.956708,1.193941,1.529963,1.685182
523230.000000,-1641889.446456,-3664877.348652,4939968.274227,-0.407241,0.956686,1.193895,1.529913,1.685120
523231.000000,-1641889.540027,-3664877.198253,4939968.175804,-0.269190,0.956664,1.193848,1.529862,1.685057
523233.000000,-1641889.627815,-3664877.239917,4939967.955035,-0.334571,0.956620,1.193754,1.529762,1.684933
523234.000000,-1641890.001266,-3664877.002289,4939968.089582,-0.501293,0.956598,1.193707,1.529711,1.684870
523235.000000,-1641889.817532,-3664877.484710,4939968.659885,-0.861746,0.956576,1.193660,1.529661,1.684808
523236.000000,-1641889.681622,-3664878.013070,4939968.526701,-0.871823,0.956554,1.193613,1.529610,1.684745
523238.000000,-1641889.712416,-3664877.387009,4939968.879743,-0.833941,0.956510,1.193518,1.529509,1.684620
523239.000000,-1641889.938254,-3664877.478751,4939968.709860,-0.686810,0.956488,1.193471,1.529458,1.684557
523240.000000,-1641889.713915,-3664877.692280,4939968.347292,-0.745531,0.956465,1.193423,1.529407,1.684494
523243.000000,-1641889.466357,-3664877.015008,4939967.439376,0.132690,0.956399,1.193280,1.529254,1.684304
523244.000000,-1641889.399388,-3664877.687588,4939968.170374,-0.652199,0.956377,1.193232,1.529202,1.684241
523245.000000,-1641889.750349,-3664878.049449,4939968.547631,-0.888818,0.956354,1.193184,1.529151,1.684177
523247.000000,-1641889.653198,-3664877.378640,4939968.211940,-0.472351,0.956310,1.193088,1.529048,1.684050
523248.000000,-1641889.659352,-3664877.271003,4939968.581926,-0.578200,0.956287,1.193040,1.528997,1.683986
523249.000000,-1641889.593867,-3664877.538992,4939968.144254,-0.438282,0.956265,1.192992,1.528945,1.683923
523250.000000,-1641889.384091,-3664877.336726,4939968.079652,-0.225818,0.956243,1.192944,1.528893,1.683859
523252.000000,-1641889.356409,-3664877.586389,4939968.320050,-0.466769,0.956198,1.192847,1.528789,1.683731
523253.000000,-1641889.722960,-3664877.395549,4939968.182364,-0.593372,0.956175,1.192798,1.528738,1.683666
523254.000000,-1641889.566971,-3664877.583795,4939967.684450,-0.269004,0.956153,1.192750,1.528686,1.683602
523255.000000,-1641889.348201,-3664877.380285,4939968.092904,-0.408147,0.956130,1.192701,1.528633,1.683538
523257.000000,-1641889.567747,-3664877.454524,4939968.075574,-0.578420,0.956085,1.192603,1.528529,1.683409
523258.000000,-1641889.274228,-3664877.193687,4939967.680632,-0.143105,0.956062,1.192554,1.528477,1.683344
523259.000000,-1641889.975740,-3664877.723199,4939968.303677,-0.721979,0.956040,1.192505,1.528424,1.683279
523262.000000,-1641889.085658,-3664877.359464,4939968.132636,-0.320774,0.955972,1.192357,1.528266,1.683085
523263.000000,-1641889.857153,-3664877.341235,4939967.803667,-0.222754,0.955949,1.192308,1.528214,1.683020
523264.000000,-1641889.762628,-3664877.094729,4939968.130320,-0.321829,0.955926,1.192258,1.528161,1.682954
523266.000000,-1641889.382984,-3664877.323775,4939967.895703,-0.252798,0.955881,1.192159,1.528055,1.682824
523267.000000,-1641889.554567,-3664877.210873,4939968.056724,-0.332510,0.955858,1.192110,1.528002,1.682758
523268.000000,-1641889.213905,-3664877.137224,4939967.874382,-0.119790,0.955835,1.192060,1.527949,1.682693
523269.000000,-1641889.595922,-3664877.114469,4939967.998408,-0.101855,0.955813,1.192010,1.527896,1.682627
523271.000000,-1641890.103278,-3664877.651976,4939968.693222,-0.657001,0.955767,1.191910,1.527789,1.682495
523272.000000,-1641889.508159,-3664877.502514,4939968.245736,-0.561459,0.955744,1.191860,1.527736,1.682430
523273.000000,-1641889.620365,-3664877.157337,4939968.463838,-0.379196,0.955721,1.191809,1.527682,1.682364
523274.000000,-1641889.691435,-3664877.659265,4939968.237924,-0.498171,0.955698,1.191759,1.527628,1.682298
523276.000000,-1641889.679585,-3664877.728235,4939968.231048,-0.757849,0.955652,1.191658,1.527521,1.682165
523277.000000,-1641889.528570,-3664877.370887,4939968.104556,-0.442986,0.955629,1.191608,1.527467,1.682099
523278.000000,-1641890.009889,-3664877.675881,4939968.144091,-0.741410,0.955606,1.191557,1.527413,1.682032
523281.000000,-1641889.570671,-3664877.217755,4939967.563868,0.061157,0.955537,1.191405,1.527251,1.681832
523282.000000,-1641889.517888,-3664876.881597,4939968.472303,-0.373199,0.955514,1.191354,1.527197,1.681766
523283.000000,-1641889.735506,-3664876.840966,4939968.483765,-0.288449,0.955491,1.191303,1.527143,1.681699
523285.000000,-1641889.521535,-3664876.603043,4939967.727228,0.227400,0.955444,1.191201,1.527034,1.681565
523286.000000,-1641889.465643,-3664877.313514,4939968.376383,-0.391836,0.955421,1.191149,1.526979,1.681497
523287.000000,-1641889.559766,-3664876.926938,4939968.314684,-0.328328,0.955398,1.191098,1.526925,1.681430
523288.000000,-1641889.443724,-3664877.191606,4939968.094925,-0.342061,0.955374,1.191046,1.526870,1.681363
523290.000000,-1641889.465535,-3664877.293179,4939967.620118,-0.001681,0.955328,1.190943,1.526760,1.681228
523291.000000,-1641889.620917,-3664877.316800,4939967.825908,-0.142365,0.955305,1.190892,1.526706,1.681160
523292.000000,-1641889.123606,-3664877.104372,4939967.437781,0.110006,0.955281,1.190840,1.526651,1.681093
523293.000000,-1641889.380428,-3664877.066299,4939967.782358,-0.023773,0.955258,1.190788,1.526595,1.681025
523295.000000,-1641889.727885,-3664877.350206,4939967.933665,-0.201410,0.955211,1.190684,1.526485,1.680889
523296.000000,-1641889.748550,-3664877.899863,4939968.538253,-0.814413,0.955187,1.190632,1.526430,1.680821
523297.000000,-1641889.641621,-3664877.425026,4939967.383070,-0.068835,0.955164,1.190580,1.526374,1.680753
523300.000000,-1641889.494389,-3664877.518750,4939967.765813,-0.224500,0.955094,1.190423,1.526208,1.680548
523301.000000,-1641889.554550,-3664877.271275,4939967.593480,-0.131489,0.955070,1.190370,1.526152,1.680479
523302.000000,-1641889.317371,-3664877.001367,4939968.016257,-0.020905,0.955046,1.190318,1.526096,1.680410
523304.000000,-1641889.400959,-3664877.194423,4939967.712899,-0.008019,0.954999,1.190213,1.525985,1.680273
523305.000000,-1641889.726288,-3664877.447007,4939968.173489,-0.446225,0.954976,1.190160,1.525929,1.680204
523306.000000,-1641889.922597,-3664877.767241,4939968.376438,-0.634718,0.954952,1.190107,1.525873,1.680135
523307.000000,-1641889.804984,-3664877.427813,4939968.080109,-0.506231,0.954928,1.190054,1.525816,1.680066
523309.000000,-1641889.776430,-3664877.959444,4939968.565786,-0.857153,0.954881,1.189948,1.525704,1.679928
523310.000000,-1641889.884423,-3664877.583822,4939967.902512,-0.341720,0.954857,1.189894,1.525648,1.679858
523311.000000,-1641889.638352,-3664876.901998,4939967.471819,0.161569,0.954833,1.189841,1.525591,1.679789
523312.000000,-1641889.618514,-3664877.268440,4939968.112037,-0.273039,0.954809,1.189788,1.525535,1.679719
523314.000000,-1641889.856502,-3664877.382913,4939968.500249,-0.474146,0.954762,1.189681,1.525421,1.679580
523315.000000,-1641889.760145,-3664877.828944,4939968.306276,-0.651342,0.954738,1.189627,1.525365,1.679510
523316.000000,-1641889.330677,-3664877.485068,4939967.611061,-0.203128,0.954714,1.189573,1.525308,1.679441
523319.000000,-1641889.667921,-3664877.591782,4939968.018659,-0.391171,0.954642,1.189412,1.525137,1.679230
523320.000000,-1641889.874782,-3664877.490695,4939968.531021,-0.599874,0.954618,1.189358,1.525080,1.679160
523321.000000,-1641889.693153,-3664877.034438,4939967.963691,-0.008196,0.954594,1.189304,1.525022,1.679090
523323.000000,-1641889.689119,-3664876.822754,4939968.157591,-0.068529,0.954546,1.189195,1.524908,1.678949
523324.000000,-1641889.717792,-3664876.927540,4939967.807277,0.130179,0.954522,1.189141,1.524850,1.678879
523325.000000,-1641889.514773,-3664877.301770,4939968.468434,-0.513426,0.954498,1.189087,1.524793,1.678808
523326.000000,-1641889.837176,-3664877.469167,4939968.534599,-0.534541,0.954474,1.189032,1.524735,1.678737
523328.000000,-1641889.873171,-3664877.330721,4939968.240293,-0.430888,0.954426,1.188923,1.524620,1.678595
523329.000000,-1641890.318096,-3664877.764312,4939968.902299,-0.969012,0.954401,1.188868,1.524562,1.678524
523330.000000,-1641890.313584,-3664877.947044,4939969.063308,-1.152640,0.954377,1.188813,1.524504,1.678453
523331.000000,-1641889.922146,-3664877.472518,4939968.852676,-0.794823,0.954353,1.188758,1.524446,1.678382
523333.000000,-1641889.894830,-3664877.318616,4939968.636503,-0.587737,0.954304,1.188648,1.524330,1.678239
523334.000000,-1641890.002959,-3664877.603082,4939969.000473,-0.898277,0.954280,1.188593,1.524272,1.678168
523335.000000,-1641890.017361,-3664877.750956,4939968.900803,-0.924671,0.954256,1.188538,1.524213,1.678096
523338.000000,-1641889.799233,-3664877.855673,4939968.929570,-0.931987,0.954183,1.188372,1.524038,1.677881
523339.000000,-1641889.812572,-3664877.517385,4939968.599177,-0.628178,0.954158,1.188316,1.523980,1.677809
523340.000000,-1641889.913942,-3664877.623503,4939968.630898,-0.805459,0.954134,1.188261,1.523921,1.677737
523342.000000,-1641889.760161,-3664877.777644,4939968.781956,-0.719652,0.954085,1.188149,1.523803,1.677593
523343.000000,-1641889.934322,-3664877.905170,4939968.512144,-0.649093,0.954060,1.188093,1.523744,1.677521
523344.000000,-1641890.251550,-3664877.817341,4939968.580929,-0.924064,0.954036,1.188037,1.523686,1.677449
523345.000000,-1641890.051459,-3664877.896116,4939968.505138,-0.806791,0.954011,1.187981,1.523627,1.677376
523347.000000,-1641889.641856,-3664877.386929,4939967.913861,-0.092606,0.953962,1.187869,1.523508,1.677231
523348.000000,-1641889.848074,-3664877.328562,4939968.209993,-0.393712,0.953938,1.187813,1.523449,1.677159
523349.000000,-1641889.676282,-3664877.449716,4939968.272696,-0.610591,0.953913,1.187757,1.523390,1.677086
523350.000000,-1641889.694311,-3664877.279895,4939968.363826,-0.440754,0.953888,1.187700,1.523330,1.677013
523352.000000,-1641889.939380,-3664877.693441,4939968.549625,-0.685642,0.953839,1.187587,1.523211,1.676867
523353.000000,-1641889.989812,-3664877.634045,4939968.434302,-0.668661,0.953814,1.187531,1.523152,1.676794
523354.000000,-1641890.175989,-3664877.723153,4939968.936269,-0.837174,0.953790,1.187474,1.523092,1.676721
523357.000000,-1641889.935218,-3664877.975686,4939968.950667,-1.102905,0.953715,1.187303,1.522912,1.676500
523358.000000,-1641889.902946,-3664877.791693,4939968.545626,-0.736379,0.953690,1.187246,1.522852,1.676427
523359.000000,-1641890.156733,-3664877.752308,4939968.874078,-0.856508,0.953666,1.187189,1.522792,1.676353
523361.000000,-1641889.690606,-3664877.425166,4939968.619326,-0.687189,0.953616,1.187075,1.522672,1.676206
523362.000000,-1641890.336379,-3664877.562966,4939969.171849,-1.105765,0.953591,1.187017,1.522611,1.676132
523363.000000,-1641889.460824,-3664877.036972,4939968.463022,-0.287991,0.953566,1.186960,1.522551,1.676058
523364.000000,-1641889.651377,-3664877.254883,4939968.384486,-0.327928,0.953541,1.186902,1.522491,1.675984
523366.000000,-1641890.129550,-3664877.496863,4939969.022622,-0.727357,0.953491,1.186787,1.522369,1.675835
